PATHOLOGY,DOCTOR_ID,NB_DIAGNOSTICS
Pathology14,92,1050
Pathology87,55,350
Pathology49,57,1050
Pathology57,84,700
Pathology41,98,700
Pathology44,29,350
Pathology45,45,350
Pathology30,17,350
Pathology22,80,350
Pathology73,61,350
Pathology84,19,1050
Pathology40,92,350
Pathology10,36,1050
Pathology32,41,350
Pathology54,72,350
Pathology77,54,1400
Pathology19,91,700
Pathology78,77,700
Pathology74,58,350
Pathology53,82,700
Pathology30,79,350
Pathology33,6,350
Pathology81,36,700
Pathology98,35,1050
Pathology34,78,350
Pathology43,53,700
Pathology26,84,350
Pathology99,53,350
Pathology51,83,350
Pathology13,53,1400
Pathology4,44,1050
Pathology96,55,350
Pathology55,44,350
Pathology6,72,350
Pathology67,90,350
Pathology67,69,350
Pathology99,51,700
Pathology60,69,1400
Pathology52,71,350
Pathology41,17,350
Pathology57,11,1050
Pathology62,53,700
Pathology61,76,1400
Pathology94,61,350
Pathology7,21,700
Pathology3,78,700
Pathology42,19,700
Pathology56,51,700
Pathology12,60,700
Pathology31,15,1050
Pathology2,16,350
Pathology91,48,700
Pathology77,31,1050
Pathology64,44,350
Pathology63,42,350
Pathology45,30,350
Pathology21,74,350
Pathology44,12,350
Pathology83,84,350
Pathology94,55,700
Pathology3,2,700
Pathology5,89,700
Pathology45,52,1050
Pathology37,79,350
Pathology30,32,350
Pathology54,32,350
Pathology95,61,350
Pathology39,64,350
Pathology3,11,350
Pathology66,68,350
Pathology41,10,700
Pathology89,18,1400
Pathology56,70,700
Pathology78,49,1050
Pathology6,84,350
Pathology39,90,350
Pathology42,66,1050
Pathology90,99,350
Pathology39,73,1400
Pathology74,62,350
Pathology96,22,700
Pathology50,87,350
Pathology84,44,350
Pathology1,95,1050
Pathology52,37,700
Pathology56,36,700
Pathology17,17,700
Pathology33,73,700
Pathology53,57,700
Pathology49,30,1050
Pathology4,61,350
Pathology69,99,1400
Pathology52,47,350
Pathology38,11,700
Pathology92,97,350
Pathology55,8,700
Pathology54,2,350
Pathology81,18,700
Pathology40,34,350
Pathology50,2,700
Pathology42,33,700
Pathology80,90,700
Pathology2,73,700
Pathology51,5,700
Pathology49,100,700
Pathology27,27,350
Pathology40,61,350
Pathology37,8,1050
Pathology97,25,1050
Pathology16,100,350
Pathology19,58,700
Pathology72,25,1050
Pathology88,46,1050
Pathology34,49,700
Pathology74,22,700
Pathology29,52,350
Pathology61,28,700
Pathology1,15,700
Pathology79,22,700
Pathology91,20,1050
Pathology17,15,700
Pathology35,32,700
Pathology15,34,1050
Pathology39,39,700
Pathology71,57,700
Pathology97,80,350
Pathology5,99,1050
Pathology55,43,1050
Pathology51,79,1050
Pathology36,69,700
Pathology63,34,1050
Pathology92,52,350
Pathology12,89,350
Pathology41,70,700
Pathology14,69,350
Pathology38,99,1050
Pathology67,6,700
Pathology87,25,350
Pathology37,27,350
Pathology71,44,1050
Pathology59,34,700
Pathology95,25,700
Pathology72,2,700
Pathology22,84,700
Pathology48,71,350
Pathology49,29,700
Pathology37,69,350
Pathology83,22,1050
Pathology61,49,350
Pathology14,36,700
Pathology63,78,700
Pathology10,57,1400
Pathology62,62,700
Pathology69,38,700
Pathology38,25,700
Pathology59,22,350
Pathology3,79,1050
Pathology3,93,700
Pathology12,67,350
Pathology54,45,350
Pathology33,41,350
Pathology38,8,350
Pathology23,43,350
Pathology20,27,350
Pathology78,68,1050
Pathology30,35,700
Pathology98,71,350
Pathology38,34,1050
Pathology72,76,1050
Pathology56,32,1400
Pathology48,11,1050
Pathology32,87,350
Pathology90,37,350
Pathology77,59,700
Pathology14,34,700
Pathology39,93,1050
Pathology21,36,350
Pathology40,76,700
Pathology68,76,350
Pathology60,3,350
Pathology67,86,700
Pathology51,26,350
Pathology56,4,350
Pathology50,7,1050
Pathology68,52,350
Pathology76,87,1400
Pathology36,22,700
Pathology75,45,350
Pathology83,58,1400
Pathology74,10,700
Pathology42,16,700
Pathology99,4,700
Pathology88,4,1050
Pathology25,98,700
Pathology18,85,350
Pathology6,57,700
Pathology76,42,350
Pathology12,2,700
Pathology26,10,350
Pathology59,66,350
Pathology59,35,1050
Pathology52,18,1400
Pathology27,33,700
Pathology20,94,350
Pathology27,73,350
Pathology82,98,700
Pathology58,59,350
Pathology24,17,700
Pathology37,29,700
Pathology14,49,700
Pathology48,49,700
Pathology73,71,700
Pathology89,42,700
Pathology76,3,700
Pathology87,6,350
Pathology37,56,350
Pathology13,87,350
Pathology49,90,1050
Pathology22,83,1750
Pathology32,84,350
Pathology8,30,350
Pathology60,60,350
Pathology32,77,350
Pathology26,28,1050
Pathology48,15,1050
Pathology55,54,350
Pathology83,38,350
Pathology3,35,700
Pathology58,37,700
Pathology95,3,350
Pathology74,63,350
Pathology10,8,700
Pathology5,51,700
Pathology16,13,350
Pathology43,16,1050
Pathology48,83,350
Pathology13,30,700
Pathology32,73,1050
Pathology83,94,1750
Pathology9,29,350
Pathology64,40,700
Pathology78,2,350
Pathology89,34,350
Pathology4,96,350
Pathology73,17,350
Pathology84,49,700
Pathology41,14,700
Pathology11,73,700
Pathology95,27,700
Pathology11,56,1050
Pathology73,89,700
Pathology54,12,1050
Pathology69,60,1050
Pathology85,68,1050
Pathology61,75,700
Pathology25,11,700
Pathology18,41,700
Pathology45,46,700
Pathology31,74,350
Pathology21,63,700
Pathology44,69,1050
Pathology82,26,1050
Pathology8,4,350
Pathology18,17,700
Pathology21,8,350
Pathology52,65,700
Pathology92,35,700
Pathology52,38,700
Pathology59,53,1050
Pathology77,36,1050
Pathology8,61,350
Pathology20,4,700
Pathology22,31,700
Pathology68,81,1400
Pathology94,14,700
Pathology1,6,1050
Pathology89,49,350
Pathology30,10,1050
Pathology30,49,350
Pathology68,89,350
Pathology73,36,350
Pathology67,35,700
Pathology29,22,350
Pathology13,88,350
Pathology31,32,350
Pathology66,17,700
Pathology2,19,700
Pathology12,69,700
Pathology5,87,350
Pathology42,74,350
Pathology23,10,350
Pathology11,6,350
Pathology67,22,1050
Pathology32,94,350
Pathology79,59,1050
Pathology54,74,700
Pathology43,28,700
Pathology62,71,350
Pathology20,31,350
Pathology40,7,350
Pathology68,28,350
Pathology42,18,1050
Pathology28,84,1050
Pathology80,89,1050
Pathology77,3,350
Pathology24,62,1050
Pathology20,52,700
Pathology67,76,1050
Pathology11,23,1400
Pathology27,91,700
Pathology8,74,1050
Pathology90,7,700
Pathology31,25,350
Pathology1,69,350
Pathology19,72,350
Pathology33,89,700
Pathology7,72,350
Pathology39,4,350
Pathology33,87,700
Pathology5,18,700
Pathology71,11,700
Pathology48,35,350
Pathology83,44,350
Pathology81,16,350
Pathology97,26,350
Pathology31,37,700
Pathology82,57,700
Pathology84,5,350
Pathology6,16,1750
Pathology13,36,350
Pathology82,77,350
Pathology38,88,350
Pathology88,94,350
Pathology85,45,350
Pathology50,82,350
Pathology47,79,1400
Pathology69,58,350
Pathology21,27,1050
Pathology74,64,700
Pathology80,6,350
Pathology42,82,700
Pathology12,44,350
Pathology94,74,700
Pathology8,90,350
Pathology2,35,700
Pathology98,74,700
Pathology62,9,1050
Pathology58,55,700
Pathology86,52,350
Pathology77,84,350
Pathology59,24,350
Pathology8,26,700
Pathology86,95,700
Pathology39,82,350
Pathology24,49,700
Pathology84,35,350
Pathology89,3,350
Pathology28,2,350
Pathology36,65,700
Pathology2,44,350
Pathology54,79,1050
Pathology22,50,1050
Pathology88,43,700
Pathology37,14,350
Pathology47,74,1050
Pathology82,58,700
Pathology64,58,1400
Pathology65,41,350
Pathology53,40,350
Pathology56,54,700
Pathology69,20,1050
Pathology53,28,350
Pathology91,61,1400
Pathology74,54,350
Pathology27,82,350
Pathology94,92,1050
Pathology31,12,1400
Pathology56,68,700
Pathology74,50,700
Pathology4,33,700
Pathology2,36,350
Pathology99,27,700
Pathology74,53,700
Pathology91,13,700
Pathology17,74,1050
Pathology43,77,350
Pathology37,52,1050
Pathology17,67,350
Pathology95,65,1050
Pathology95,39,700
Pathology71,24,1050
Pathology91,40,700
Pathology59,80,350
Pathology60,52,700
Pathology37,16,700
Pathology70,48,350
Pathology80,33,700
Pathology15,9,1050
Pathology13,65,350
Pathology72,85,700
Pathology57,18,1050
Pathology23,93,700
Pathology62,94,350
Pathology71,98,350
Pathology48,68,350
Pathology62,36,350
Pathology44,28,350
Pathology36,8,350
Pathology83,91,350
Pathology49,40,700
Pathology8,15,350
Pathology76,66,350
Pathology90,62,700
Pathology8,98,700
Pathology25,90,1050
Pathology57,91,1050
Pathology63,35,1400
Pathology29,79,700
Pathology40,57,1050
Pathology21,58,700
Pathology74,16,350
Pathology65,18,700
Pathology92,89,700
Pathology83,7,350
Pathology64,37,700
Pathology17,6,2100
Pathology58,15,700
Pathology93,49,700
Pathology94,94,700
Pathology94,15,700
Pathology90,49,1050
Pathology55,73,1050
Pathology15,84,700
Pathology31,51,1050
Pathology96,65,700
Pathology9,15,350
Pathology64,39,700
Pathology94,54,700
Pathology61,84,350
Pathology23,4,700
Pathology12,54,1050
Pathology13,68,350
Pathology48,80,350
Pathology85,65,1050
Pathology1,23,350
Pathology57,23,350
Pathology4,85,350
Pathology9,13,1050
Pathology64,38,700
Pathology86,79,1750
Pathology87,28,350
Pathology19,90,1050
Pathology83,92,350
Pathology27,93,1400
Pathology20,50,350
Pathology96,2,350
Pathology61,25,700
Pathology11,77,350
Pathology98,62,1050
Pathology6,10,700
Pathology56,39,350
Pathology47,66,350
Pathology37,24,700
Pathology48,58,700
Pathology66,90,350
Pathology5,97,700
Pathology84,64,350
Pathology40,88,700
Pathology19,66,350
Pathology51,77,700
Pathology78,18,700
Pathology61,72,700
Pathology52,40,350
Pathology67,80,1400
Pathology74,20,700
Pathology44,56,350
Pathology97,53,350
Pathology7,51,700
Pathology15,42,700
Pathology77,74,350
Pathology59,84,700
Pathology56,58,700
Pathology99,43,700
Pathology55,57,350
Pathology79,93,700
Pathology86,26,700
Pathology28,52,350
Pathology67,16,350
Pathology79,68,700
Pathology44,25,1400
Pathology77,98,350
Pathology30,45,700
Pathology93,55,700
Pathology9,83,350
Pathology21,24,1050
Pathology33,38,1050
Pathology2,29,350
Pathology14,51,1050
Pathology27,35,1050
Pathology80,68,350
Pathology31,7,700
Pathology52,21,700
Pathology79,23,350
Pathology83,66,350
Pathology65,50,700
Pathology75,46,350
Pathology17,100,700
Pathology63,87,1050
Pathology47,18,700
Pathology63,92,700
Pathology1,31,350
Pathology89,92,350
Pathology65,81,700
Pathology5,17,1050
Pathology79,86,700
Pathology83,33,350
Pathology47,36,350
Pathology40,99,1400
Pathology42,83,700
Pathology96,3,350
Pathology73,94,700
Pathology62,3,1400
Pathology75,92,350
Pathology60,91,700
Pathology12,65,350
Pathology19,9,700
Pathology58,53,1050
Pathology52,30,700
Pathology33,57,700
Pathology18,25,700
Pathology71,7,1400
Pathology16,3,350
Pathology19,37,350
Pathology37,4,1050
Pathology58,20,350
Pathology33,32,1050
Pathology37,76,2100
Pathology93,31,350
Pathology97,98,700
Pathology99,97,1050
Pathology64,59,700
Pathology94,35,700
Pathology77,10,350
Pathology56,97,700
Pathology65,26,700
Pathology55,23,350
Pathology90,86,700
Pathology55,97,350
Pathology34,39,1050
Pathology86,73,700
Pathology67,53,700
Pathology63,74,700
Pathology71,16,700
Pathology50,43,700
Pathology17,24,350
Pathology23,90,700
Pathology75,42,350
Pathology20,21,350
Pathology26,34,350
Pathology7,23,700
Pathology4,76,350
Pathology7,66,350
Pathology32,17,350
Pathology86,47,350
Pathology29,23,350
Pathology9,81,700
Pathology58,68,350
Pathology57,62,350
Pathology62,75,700
Pathology75,59,1050
Pathology28,65,700
Pathology47,4,350
Pathology25,27,1050
Pathology36,70,700
Pathology72,95,350
Pathology21,29,350
Pathology78,55,1050
Pathology35,69,700
Pathology34,70,350
Pathology58,43,350
Pathology77,67,350
Pathology24,80,350
Pathology40,73,350
Pathology33,83,700
Pathology54,75,1750
Pathology79,40,350
Pathology91,34,350
Pathology82,8,700
Pathology64,81,700
Pathology20,100,350
Pathology20,36,350
Pathology88,84,350
Pathology50,19,700
Pathology33,15,700
Pathology89,52,700
Pathology3,30,350
Pathology27,72,700
Pathology57,72,350
Pathology81,11,700
Pathology75,55,350
Pathology54,13,1050
Pathology65,76,700
Pathology90,74,1050
Pathology28,44,350
Pathology79,10,350
Pathology18,91,350
Pathology85,84,700
Pathology21,37,1050
Pathology12,99,350
Pathology95,68,1400
Pathology74,92,350
Pathology78,96,700
Pathology19,35,700
Pathology77,61,350
Pathology87,83,700
Pathology54,10,350
Pathology42,47,1050
Pathology72,69,350
Pathology74,48,700
Pathology41,82,350
Pathology63,52,350
Pathology57,33,350
Pathology60,81,350
Pathology3,37,700
Pathology39,9,1050
Pathology93,45,350
Pathology57,97,700
Pathology77,16,350
Pathology74,21,350
Pathology25,57,350
Pathology40,8,350
Pathology15,15,350
Pathology88,5,700
Pathology85,44,350
Pathology22,29,350
Pathology97,11,700
Pathology74,45,700
Pathology21,56,350
Pathology82,15,350
Pathology91,67,700
Pathology78,69,700
Pathology17,48,350
Pathology99,79,1050
Pathology13,92,350
Pathology25,36,350
Pathology5,24,1400
Pathology77,38,350
Pathology36,62,350
Pathology53,76,700
Pathology51,64,350
Pathology49,11,700
Pathology8,32,700
Pathology29,57,700
Pathology71,19,1050
Pathology61,96,1400
Pathology28,58,1050
Pathology57,79,350
Pathology92,45,350
Pathology75,14,350
Pathology5,80,350
Pathology85,59,350
Pathology52,43,700
Pathology81,98,350
Pathology28,18,350
Pathology91,63,700
Pathology53,51,700
Pathology9,85,700
Pathology52,77,350
Pathology16,53,1050
Pathology29,75,1050
Pathology68,5,700
Pathology57,30,700
Pathology70,73,700
Pathology27,100,350
Pathology30,73,700
Pathology59,52,1050
Pathology13,23,350
Pathology98,88,350
Pathology65,64,350
Pathology99,77,350
Pathology27,85,350
Pathology7,79,350
Pathology57,94,1050
Pathology66,46,700
Pathology11,69,350
Pathology70,60,350
Pathology23,29,700
Pathology9,97,350
Pathology57,63,700
Pathology56,96,350
Pathology27,86,1050
Pathology9,14,350
Pathology80,29,350
Pathology7,100,1750
Pathology12,41,700
Pathology3,23,700
Pathology80,24,350
Pathology92,90,1400
Pathology33,78,1400
Pathology40,93,350
Pathology59,75,350
Pathology79,96,350
Pathology81,58,350
Pathology53,62,350
Pathology29,31,350
Pathology79,57,350
Pathology68,99,700
Pathology7,46,700
Pathology78,25,350
Pathology71,89,1400
Pathology95,44,350
Pathology76,50,350
Pathology47,96,350
Pathology97,46,350
Pathology8,33,700
Pathology17,95,350
Pathology27,59,700
Pathology58,24,700
Pathology86,90,350
Pathology26,21,1050
Pathology41,8,700
Pathology41,73,700
Pathology39,70,700
Pathology33,46,700
Pathology35,82,700
Pathology13,85,1400
Pathology42,69,700
Pathology75,91,350
Pathology33,52,350
Pathology78,10,350
Pathology8,16,700
Pathology79,26,350
Pathology62,97,350
Pathology41,51,350
Pathology20,56,700
Pathology14,26,350
Pathology90,81,700
Pathology4,22,700
Pathology2,92,1400
Pathology53,31,1050
Pathology97,79,700
Pathology11,85,700
Pathology42,100,350
Pathology3,16,700
Pathology11,100,700
Pathology28,41,700
Pathology38,37,700
Pathology88,38,1400
Pathology79,48,350
Pathology63,80,350
Pathology28,99,350
Pathology49,13,350
Pathology37,26,350
Pathology38,17,1050
Pathology14,62,350
Pathology41,99,700
Pathology92,14,350
Pathology9,58,700
Pathology73,13,700
Pathology43,46,350
Pathology87,59,700
Pathology11,9,350
Pathology57,31,1750
Pathology85,22,350
Pathology72,4,350
Pathology34,86,700
Pathology76,12,350
Pathology68,54,350
Pathology57,3,1050
Pathology14,72,350
Pathology87,98,350
Pathology23,16,1050
Pathology72,17,700
Pathology82,83,350
Pathology91,100,350
Pathology76,70,350
Pathology85,41,700
Pathology86,37,350
Pathology2,6,350
Pathology36,23,350
Pathology43,76,1050
Pathology5,38,350
Pathology78,38,350
Pathology16,54,350
Pathology60,86,700
Pathology10,23,700
Pathology26,90,700
Pathology33,88,350
Pathology61,40,1400
Pathology78,61,700
Pathology63,44,700
Pathology70,25,1050
Pathology5,41,700
Pathology34,72,700
Pathology15,62,1400
Pathology54,64,350
Pathology96,61,700
Pathology47,87,350
Pathology36,32,350
Pathology44,81,350
Pathology86,76,350
Pathology5,34,350
Pathology67,30,350
Pathology10,31,350
Pathology21,99,700
Pathology41,46,700
Pathology84,61,700
Pathology59,18,350
Pathology98,91,700
Pathology96,68,350
Pathology96,26,350
Pathology67,61,350
Pathology56,85,1050
Pathology35,97,350
Pathology90,52,350
Pathology45,67,350
Pathology82,81,1050
Pathology55,87,350
Pathology96,40,350
Pathology2,5,350
Pathology22,66,350
Pathology58,28,1400
Pathology89,83,350
Pathology93,67,700
Pathology31,65,700
Pathology15,25,1400
Pathology1,65,1050
Pathology84,75,350
Pathology55,86,700
Pathology54,9,350
Pathology1,88,1050
Pathology52,14,350
Pathology18,2,350
Pathology28,71,700
Pathology13,44,700
Pathology15,17,350
Pathology27,15,700
Pathology68,48,350
Pathology33,54,700
Pathology45,88,700
Pathology33,18,700
Pathology82,6,350
Pathology5,98,350
Pathology68,59,700
Pathology23,71,350
Pathology79,89,700
Pathology81,95,350
Pathology7,96,1050
Pathology42,81,700
Pathology62,58,1050
Pathology16,73,1050
Pathology43,40,700
Pathology66,97,350
Pathology52,69,350
Pathology76,34,1050
Pathology59,9,350
Pathology5,67,350
Pathology64,82,350
Pathology81,23,1400
Pathology23,14,350
Pathology99,48,350
Pathology49,15,1050
Pathology56,94,1050
Pathology10,10,700
Pathology48,84,1050
Pathology46,71,350
Pathology96,45,700
Pathology14,16,700
Pathology76,31,350
Pathology20,40,350
Pathology96,41,350
Pathology74,79,350
Pathology32,18,350
Pathology17,65,350
Pathology61,38,700
Pathology95,80,350
Pathology21,16,1400
Pathology56,90,350
Pathology90,78,700
Pathology42,45,1050
Pathology6,52,1050
Pathology99,24,700
Pathology97,4,700
Pathology6,87,350
Pathology95,26,1050
Pathology51,7,1050
Pathology93,38,350
Pathology62,72,350
Pathology58,21,350
Pathology21,98,700
Pathology92,74,700
Pathology13,21,350
Pathology64,10,350
Pathology48,17,1400
Pathology9,56,700
Pathology86,18,700
Pathology38,58,700
Pathology81,47,350
Pathology10,2,350
Pathology14,85,700
Pathology96,97,700
Pathology24,6,700
Pathology41,95,700
Pathology71,71,1050
Pathology80,48,350
Pathology4,3,350
Pathology18,86,700
Pathology6,26,1050
Pathology83,17,350
Pathology63,48,350
Pathology17,87,350
Pathology87,8,350
Pathology72,82,700
Pathology35,98,350
Pathology46,32,1050
Pathology54,68,350
Pathology70,57,700
Pathology28,77,700
Pathology63,24,350
Pathology81,64,1400
Pathology8,5,700
Pathology98,80,350
Pathology80,44,1400
Pathology84,50,350
Pathology63,75,700
Pathology29,86,700
Pathology61,77,350
Pathology13,37,700
Pathology5,31,1050
Pathology6,55,350
Pathology77,50,350
Pathology25,56,700
Pathology99,89,350
Pathology94,21,700
Pathology53,8,350
Pathology94,69,700
Pathology31,21,350
Pathology67,5,350
Pathology39,53,700
Pathology84,60,350
Pathology48,46,350
Pathology68,84,350
Pathology54,59,350
Pathology19,75,350
Pathology90,84,700
Pathology75,8,700
Pathology14,67,700
Pathology47,44,700
Pathology69,48,700
Pathology11,28,1050
Pathology88,41,350
Pathology25,20,1050
Pathology16,84,700
Pathology57,24,350
Pathology99,39,350
Pathology31,43,350
Pathology49,26,350
Pathology62,100,350
Pathology89,82,350
Pathology81,30,1050
Pathology26,78,350
Pathology58,61,350
Pathology96,70,350
Pathology65,82,700
Pathology34,79,700
Pathology83,4,1050
Pathology59,3,700
Pathology35,53,350
Pathology50,55,350
Pathology68,65,700
Pathology44,77,1050
Pathology3,50,350
Pathology48,81,350
Pathology97,14,1400
Pathology84,46,350
Pathology15,98,350
Pathology25,71,700
Pathology47,91,700
Pathology93,33,350
Pathology62,6,700
Pathology72,91,1050
Pathology20,84,350
Pathology82,36,700
Pathology62,8,700
Pathology34,91,1050
Pathology59,89,700
Pathology44,35,700
Pathology14,65,700
Pathology56,43,350
Pathology6,99,1050
Pathology22,26,350
Pathology83,31,1050
Pathology14,80,350
Pathology10,88,700
Pathology10,46,700
Pathology35,76,350
Pathology50,49,700
Pathology30,57,350
Pathology55,80,350
Pathology90,85,350
Pathology94,18,1050
Pathology18,57,700
Pathology5,13,350
Pathology30,6,350
Pathology34,37,700
Pathology75,9,350
Pathology50,85,700
Pathology6,100,350
Pathology93,56,700
Pathology96,54,700
Pathology90,77,700
Pathology34,4,350
Pathology78,71,700
Pathology20,44,350
Pathology71,39,1400
Pathology29,41,700
Pathology81,50,350
Pathology54,87,700
Pathology66,84,1050
Pathology41,68,350
Pathology75,73,350
Pathology78,89,350
Pathology67,52,350
Pathology39,60,700
Pathology38,32,700
Pathology46,98,350
Pathology96,52,350
Pathology11,53,350
Pathology28,27,700
Pathology23,44,700
Pathology45,94,1750
Pathology7,25,350
Pathology41,34,350
Pathology80,40,350
Pathology41,40,350
Pathology35,83,350
Pathology61,82,350
Pathology30,16,1050
Pathology45,22,1050
Pathology47,25,700
Pathology68,39,1400
Pathology27,32,350
Pathology85,5,1050
Pathology5,25,700
Pathology37,49,350
Pathology53,22,350
Pathology87,43,1400
Pathology53,4,700
Pathology38,73,350
Pathology48,52,350
Pathology17,73,350
Pathology89,2,1050
Pathology25,30,350
Pathology23,20,350
Pathology50,53,700
Pathology81,68,700
Pathology62,44,700
Pathology29,37,350
Pathology48,5,350
Pathology15,52,350
Pathology16,48,1050
Pathology63,91,350
Pathology59,61,350
Pathology18,81,350
Pathology50,12,1050
Pathology11,83,350
Pathology44,63,350
Pathology5,10,350
Pathology75,3,350
Pathology50,52,700
Pathology6,80,1400
Pathology98,92,350
Pathology24,82,700
Pathology65,94,1050
Pathology67,10,1400
Pathology17,23,700
Pathology47,69,350
Pathology72,40,700
Pathology84,97,350
Pathology78,81,700
Pathology79,58,1400
Pathology87,57,350
Pathology92,11,350
Pathology41,66,1400
Pathology83,69,350
Pathology16,75,1050
Pathology98,47,350
Pathology62,98,700
Pathology35,55,700
Pathology96,76,1050
Pathology2,28,350
Pathology33,90,350
Pathology2,75,350
Pathology1,33,700
Pathology84,70,350
Pathology20,55,700
Pathology65,88,350
Pathology26,20,700
Pathology79,7,350
Pathology45,98,700
Pathology16,23,1050
Pathology65,4,350
Pathology3,55,350
Pathology97,60,350
Pathology5,77,700
Pathology91,50,1050
Pathology11,41,350
Pathology12,23,700
Pathology8,86,350
Pathology5,79,700
Pathology13,98,350
Pathology28,36,1050
Pathology28,29,1050
Pathology6,39,350
Pathology39,36,700
Pathology84,62,350
Pathology70,20,700
Pathology99,16,700
Pathology77,64,1050
Pathology50,45,1050
Pathology39,3,700
Pathology31,23,350
Pathology37,11,350
Pathology76,93,350
Pathology65,33,350
Pathology52,26,350
Pathology40,53,350
Pathology7,63,700
Pathology94,19,700
Pathology59,65,350
Pathology78,80,350
Pathology17,14,1050
Pathology88,9,700
Pathology17,63,700
Pathology58,92,350
Pathology14,88,350
Pathology74,99,350
Pathology9,80,700
Pathology29,53,700
Pathology1,75,700
Pathology45,6,1050
Pathology49,69,350
Pathology38,43,350
Pathology3,28,1050
Pathology44,32,1050
Pathology26,83,350
Pathology48,47,1050
Pathology2,98,1750
Pathology40,42,350
Pathology3,95,350
Pathology71,20,350
Pathology34,16,1050
Pathology70,92,700
Pathology71,22,350
Pathology37,50,350
Pathology26,45,1050
Pathology37,48,700
Pathology72,90,700
Pathology82,21,350
Pathology71,49,700
Pathology37,23,700
Pathology96,37,700
Pathology72,88,700
Pathology34,68,700
Pathology72,3,700
Pathology95,71,700
Pathology58,69,700
Pathology44,11,700
Pathology73,47,350
Pathology78,44,350
Pathology13,91,1400
Pathology81,49,350
Pathology47,78,350
Pathology75,2,350
Pathology94,26,700
Pathology58,19,700
Pathology99,34,350
Pathology76,79,350
Pathology48,63,700
Pathology69,15,350
Pathology55,35,700
Pathology56,86,350
Pathology50,22,350
Pathology21,2,350
Pathology91,35,350
Pathology96,19,350
Pathology83,40,1050
Pathology14,63,1050
Pathology84,45,1050
Pathology82,5,1050
Pathology33,34,1050
Pathology49,88,700
Pathology9,94,700
Pathology73,19,350
Pathology63,11,1050
Pathology62,23,700
Pathology31,62,350
Pathology92,51,700
Pathology67,14,700
Pathology67,9,350
Pathology99,94,350
Pathology56,55,700
Pathology43,32,350
Pathology18,89,350
Pathology55,81,350
Pathology94,87,700
Pathology63,96,350
Pathology32,93,350
Pathology27,95,700
Pathology97,76,350
Pathology96,8,350
Pathology3,22,350
Pathology71,67,1050
Pathology92,48,350
Pathology93,58,350
Pathology14,3,350
Pathology39,78,700
Pathology53,94,350
Pathology4,30,700
Pathology20,82,1050
Pathology64,6,350
Pathology38,3,700
Pathology36,33,1400
Pathology83,26,350
Pathology57,4,700
Pathology97,75,350
Pathology98,6,700
Pathology31,49,1050
Pathology54,19,700
Pathology26,7,350
Pathology29,10,350
Pathology51,36,350
Pathology19,60,700
Pathology13,70,700
Pathology90,32,1050
Pathology84,54,350
Pathology64,80,350
Pathology4,48,350
Pathology97,100,700
Pathology72,84,350
Pathology34,43,350
Pathology82,27,1050
Pathology46,67,700
Pathology91,80,700
Pathology46,17,350
Pathology18,28,700
Pathology66,83,350
Pathology54,86,1050
Pathology8,17,350
Pathology5,16,700
Pathology8,83,1050
Pathology73,62,700
Pathology24,100,350
Pathology10,75,350
Pathology13,14,700
Pathology24,21,700
Pathology17,25,350
Pathology18,72,350
Pathology85,69,700
Pathology49,34,350
Pathology46,88,700
Pathology34,46,350
Pathology37,100,1050
Pathology64,95,350
Pathology46,54,350
Pathology74,17,350
Pathology85,55,350
Pathology39,75,350
Pathology16,93,350
Pathology8,57,700
Pathology22,20,350
Pathology1,18,350
Pathology65,61,1050
Pathology90,58,700
Pathology51,90,700
Pathology71,86,700
Pathology69,2,350
Pathology25,89,350
Pathology79,41,350
Pathology60,8,350
Pathology88,64,350
Pathology3,71,350
Pathology29,4,700
Pathology87,13,700
Pathology94,76,1400
Pathology48,48,350
Pathology17,97,700
Pathology17,98,700
Pathology92,65,350
Pathology60,88,350
Pathology52,19,350
Pathology17,85,350
Pathology28,14,350
Pathology74,60,350
Pathology92,72,700
Pathology88,78,1050
Pathology74,4,350
Pathology70,87,700
Pathology98,95,350
Pathology56,22,350
Pathology97,65,700
Pathology76,26,350
Pathology40,24,1050
Pathology89,10,350
Pathology34,12,350
Pathology18,77,350
Pathology85,3,350
Pathology58,22,350
Pathology4,82,350
Pathology32,80,350
Pathology8,27,350
Pathology57,87,350
Pathology21,57,350
Pathology38,67,700
Pathology19,69,350
Pathology25,46,350
Pathology72,21,350
Pathology46,65,700
Pathology90,69,350
Pathology24,3,700
Pathology85,24,1400
Pathology38,22,350
Pathology55,64,700
Pathology44,96,350
Pathology43,67,700
Pathology45,27,700
Pathology67,42,700
Pathology56,89,350
Pathology56,88,350
Pathology29,70,350
Pathology78,19,1050
Pathology79,4,350
Pathology63,4,350
Pathology42,15,700
Pathology8,71,350
Pathology40,55,700
Pathology52,63,1050
Pathology73,23,350
Pathology61,57,1750
Pathology15,86,1050
Pathology39,51,350
Pathology47,35,350
Pathology6,46,350
Pathology10,19,700
Pathology29,59,350
Pathology30,71,700
Pathology72,62,1050
Pathology38,5,1050
Pathology66,54,350
Pathology2,94,700
Pathology63,37,1050
Pathology45,9,1400
Pathology78,52,350
Pathology38,74,700
Pathology87,94,1050
Pathology92,9,350
Pathology88,67,1050
Pathology14,24,350
Pathology85,97,350
Pathology27,75,350
Pathology5,83,350
Pathology96,94,350
Pathology97,99,350
Pathology17,82,350
Pathology43,72,350
Pathology87,9,350
Pathology36,82,350
Pathology53,96,700
Pathology60,66,700
Pathology60,46,700
