PATHOLOGY,DOCTOR_ID,NB_DIAGNOSTICS
Pathology26,36,20
Pathology85,36,20
Pathology14,36,20
Pathology19,64,30
Pathology3,64,30
Pathology72,76,30
Pathology53,76,20
Pathology76,82,30
Pathology8,82,20
Pathology3,82,10
Pathology92,100,10
Pathology72,100,10
Pathology20,100,10
Pathology13,100,10
Pathology50,100,50
Pathology12,65,10
Pathology69,65,30
Pathology39,65,20
Pathology88,65,20
Pathology28,65,20
Pathology76,77,30
Pathology43,77,10
Pathology11,77,10
Pathology32,77,10
Pathology54,79,30
Pathology90,79,20
Pathology31,79,30
Pathology35,79,20
Pathology3,79,30
Pathology42,83,20
Pathology70,83,30
Pathology41,83,10
Pathology75,56,20
Pathology55,43,30
Pathology27,15,20
Pathology52,78,20
Pathology50,19,20
Pathology67,71,20
Pathology95,39,20
Pathology23,89,20
Pathology41,24,20
Pathology52,60,20
Pathology84,67,30
Pathology8,78,10
Pathology63,78,20
Pathology58,90,30
Pathology19,68,20
Pathology10,8,20
Pathology98,41,10
Pathology68,41,10
Pathology46,53,30
Pathology34,53,20
Pathology56,85,30
Pathology44,70,10
Pathology75,14,10
Pathology31,29,40
Pathology56,32,40
Pathology25,36,10
Pathology53,82,20
Pathology89,83,10
Pathology1,88,30
Pathology64,69,20
Pathology37,56,10
Pathology72,56,10
Pathology23,56,10
Pathology74,56,20
Pathology79,56,30
Pathology16,74,20
Pathology87,47,20
Pathology20,93,20
Pathology92,10,30
Pathology7,10,20
Pathology9,63,20
Pathology32,60,10
Pathology52,48,30
Pathology73,71,20
Pathology52,14,10
Pathology4,76,10
Pathology49,100,20
Pathology21,46,10
Pathology31,46,20
Pathology76,46,10
Pathology88,46,30
Pathology26,46,20
Pathology80,73,30
Pathology28,73,20
Pathology26,73,10
Pathology40,73,10
Pathology34,73,20
Pathology33,73,20
Pathology2,73,20
Pathology69,81,20
Pathology9,81,20
Pathology86,81,10
Pathology52,89,30
Pathology80,89,30
Pathology31,89,30
Pathology57,89,10
Pathology92,89,20
Pathology12,89,10
Pathology77,98,10
Pathology25,98,20
Pathology82,98,20
Pathology81,98,10
Pathology13,87,10
Pathology86,87,20
Pathology35,87,10
Pathology87,87,20
Pathology14,82,20
Pathology31,65,20
Pathology5,46,10
Pathology59,73,10
Pathology30,96,10
Pathology89,96,20
Pathology38,96,30
Pathology88,96,10
Pathology61,96,40
Pathology20,91,20
Pathology83,91,10
Pathology15,91,20
Pathology49,91,10
Pathology19,51,20
Pathology71,51,20
Pathology16,51,30
Pathology86,51,10
Pathology99,51,20
Pathology18,51,20
Pathology56,51,20
Pathology52,51,20
Pathology25,51,10
Pathology80,51,10
Pathology77,54,40
Pathology63,54,40
Pathology55,84,30
Pathology19,84,10
Pathology32,84,10
Pathology50,84,10
Pathology6,84,10
Pathology35,80,10
Pathology88,80,30
Pathology59,80,10
Pathology94,88,10
Pathology51,88,20
Pathology31,32,10
Pathology68,34,20
Pathology60,35,20
Pathology32,64,20
Pathology34,77,20
Pathology82,77,10
Pathology96,79,20
Pathology98,83,20
Pathology44,46,20
Pathology59,46,20
Pathology14,87,20
Pathology74,51,50
Pathology51,54,20
Pathology32,66,30
Pathology30,49,10
Pathology9,65,30
Pathology42,62,10
Pathology50,69,20
Pathology77,36,30
Pathology47,36,10
Pathology68,81,40
Pathology33,87,20
Pathology65,54,30
Pathology33,94,30
Pathology3,2,20
Pathology93,2,10
Pathology77,3,10
Pathology84,5,10
Pathology40,7,10
Pathology50,9,10
Pathology8,4,10
Pathology15,9,30
Pathology95,11,20
Pathology54,12,30
Pathology2,9,10
Pathology43,16,30
Pathology44,25,40
Pathology98,26,10
Pathology50,43,20
Pathology48,15,30
Pathology56,39,10
Pathology74,16,10
Pathology39,12,30
Pathology57,18,30
Pathology27,21,10
Pathology37,24,20
Pathology61,25,20
Pathology82,28,20
Pathology87,28,10
Pathology4,33,20
Pathology54,33,20
Pathology46,42,20
Pathology93,42,10
Pathology84,42,20
Pathology64,52,30
Pathology20,52,20
Pathology77,61,10
Pathology98,62,30
Pathology93,67,20
Pathology54,75,50
Pathology45,15,20
Pathology9,15,10
Pathology85,74,30
Pathology47,74,30
Pathology18,58,20
Pathology96,58,40
Pathology33,25,10
Pathology83,97,10
Pathology75,19,20
Pathology69,20,30
Pathology75,39,20
Pathology84,38,30
Pathology33,38,30
Pathology49,40,20
Pathology6,47,40
Pathology23,66,40
Pathology9,95,30
Pathology46,95,10
Pathology18,41,20
Pathology93,49,20
Pathology95,49,20
Pathology79,53,10
Pathology56,60,10
Pathology87,85,10
Pathology51,85,20
Pathology95,69,20
Pathology87,6,10
Pathology64,32,20
Pathology56,82,30
Pathology96,65,20
Pathology42,91,40
Pathology37,52,30
Pathology60,10,20
Pathology44,100,30
Pathology55,89,20
Pathology24,16,10
Pathology5,61,20
Pathology87,75,20
Pathology94,92,30
Pathology53,97,20
Pathology69,97,20
Pathology94,15,20
Pathology94,37,10
Pathology15,57,20
Pathology58,57,20
Pathology25,57,10
Pathology57,72,10
Pathology10,74,10
Pathology21,58,20
Pathology64,59,20
Pathology32,39,10
Pathology73,39,10
Pathology64,39,20
Pathology23,22,20
Pathology67,22,30
Pathology80,22,20
Pathology79,40,10
Pathology12,66,30
Pathology22,66,10
Pathology7,66,10
Pathology57,68,10
Pathology95,68,40
Pathology56,68,20
Pathology48,58,20
Pathology78,68,30
Pathology79,95,10
Pathology75,95,10
Pathology33,27,20
Pathology65,27,30
Pathology95,27,20
Pathology52,30,20
Pathology16,30,10
Pathology65,45,20
Pathology76,45,10
Pathology56,45,10
Pathology23,93,20
Pathology69,8,30
Pathology8,8,20
Pathology66,8,10
Pathology21,8,10
Pathology93,41,20
Pathology10,41,20
Pathology76,41,10
Pathology28,44,10
Pathology24,49,20
Pathology90,49,30
Pathology43,53,20
Pathology62,53,20
Pathology74,53,20
Pathology85,60,30
Pathology60,60,10
Pathology58,55,20
Pathology53,55,10
Pathology91,55,10
Pathology81,55,30
Pathology78,55,30
Pathology90,86,20
Pathology17,69,10
Pathology72,69,10
Pathology82,6,10
Pathology66,10,20
Pathology74,10,20
Pathology54,10,10
Pathology77,10,10
Pathology46,23,30
Pathology53,23,30
Pathology55,23,10
Pathology91,48,20
Pathology70,48,10
Pathology38,63,30
Pathology54,63,20
Pathology84,49,20
Pathology12,70,10
Pathology97,71,30
Pathology1,29,10
Pathology78,34,10
Pathology91,34,10
Pathology38,34,30
Pathology79,35,10
Pathology84,35,10
Pathology94,35,20
Pathology2,36,10
Pathology87,64,10
Pathology43,64,10
Pathology15,64,10
Pathology23,64,30
Pathology39,64,10
Pathology26,76,10
Pathology17,76,10
Pathology67,76,30
Pathology39,82,10
Pathology1,82,10
Pathology41,82,10
Pathology95,65,30
Pathology60,79,20
Pathology30,79,10
Pathology86,79,50
Pathology97,83,10
Pathology94,56,10
Pathology11,56,30
Pathology44,56,10
Pathology21,56,10
Pathology45,46,20
Pathology20,73,10
Pathology11,73,20
Pathology32,73,30
Pathology74,73,30
Pathology58,73,10
Pathology70,81,30
Pathology60,89,20
Pathology76,87,40
Pathology4,87,20
Pathology54,96,10
Pathology4,96,10
Pathology61,79,20
Pathology19,91,20
Pathology7,91,30
Pathology57,91,30
Pathology98,51,20
Pathology2,51,30
Pathology36,51,10
Pathology7,54,30
Pathology26,54,20
Pathology43,54,20
Pathology94,54,20
Pathology77,84,10
Pathology28,84,30
Pathology15,84,20
Pathology95,84,20
Pathology70,80,10
Pathology33,89,20
Pathology70,68,30
Pathology51,77,20
Pathology61,84,10
Pathology19,90,30
Pathology19,66,10
Pathology18,22,20
Pathology23,45,10
Pathology29,35,20
Pathology84,64,10
Pathology92,76,20
Pathology16,65,20
Pathology49,81,30
Pathology52,96,70
Pathology97,51,30
Pathology56,54,20
Pathology49,54,10
Pathology85,84,20
Pathology97,80,10
Pathology98,94,10
Pathology86,94,30
Pathology32,94,10
Pathology25,94,20
Pathology30,94,20
Pathology31,94,10
Pathology72,94,10
Pathology5,94,10
Pathology4,94,20
Pathology1,94,10
Pathology69,94,20
Pathology83,94,50
Pathology40,99,40
Pathology37,99,20
Pathology17,99,30
Pathology29,99,10
Pathology31,99,20
Pathology69,99,40
Pathology82,99,60
Pathology67,61,10
Pathology82,62,10
Pathology54,67,10
Pathology16,67,10
Pathology84,13,20
Pathology66,13,10
Pathology54,74,20
Pathology49,39,10
Pathology83,22,30
Pathology77,40,20
Pathology4,66,30
Pathology85,68,30
Pathology26,95,10
Pathology46,27,20
Pathology55,27,10
Pathology25,27,30
Pathology97,45,10
Pathology84,93,10
Pathology83,93,10
Pathology72,41,30
Pathology65,41,10
Pathology89,41,30
Pathology13,41,20
Pathology21,41,20
Pathology2,44,10
Pathology86,44,30
Pathology71,44,30
Pathology85,44,10
Pathology88,49,30
Pathology73,49,20
Pathology61,49,10
Pathology99,49,10
Pathology13,53,40
Pathology63,53,10
Pathology88,60,10
Pathology18,60,10
Pathology46,55,30
Pathology62,55,20
Pathology29,55,20
Pathology69,85,10
Pathology18,85,10
Pathology2,86,40
Pathology14,69,10
Pathology67,69,10
Pathology60,69,40
Pathology36,69,20
Pathology89,6,20
Pathology81,6,20
Pathology3,10,20
Pathology95,23,10
Pathology93,48,20
Pathology74,48,20
Pathology96,63,20
Pathology6,63,10
Pathology90,63,10
Pathology21,63,20
Pathology91,61,40
Pathology34,39,30
Pathology10,64,20
Pathology87,83,20
Pathology50,87,10
Pathology77,99,10
Pathology49,47,10
Pathology67,70,10
Pathology38,70,20
Pathology98,71,10
Pathology85,14,30
Pathology68,14,20
Pathology37,14,10
Pathology3,14,20
Pathology37,29,20
Pathology35,29,10
Pathology90,29,10
Pathology76,29,20
Pathology22,29,10
Pathology99,32,10
Pathology8,32,20
Pathology89,34,10
Pathology64,34,20
Pathology26,34,10
Pathology85,34,30
Pathology69,35,30
Pathology95,35,20
Pathology81,36,20
Pathology69,36,10
Pathology90,36,10
Pathology45,64,20
Pathology61,76,40
Pathology37,76,60
Pathology65,76,20
Pathology27,82,10
Pathology80,100,10
Pathology17,74,30
Pathology60,48,30
Pathology52,71,10
Pathology4,65,10
Pathology60,77,10
Pathology54,77,10
Pathology87,77,20
Pathology10,79,20
Pathology55,79,20
Pathology29,79,20
Pathology37,79,10
Pathology99,79,30
Pathology56,83,10
Pathology75,83,10
Pathology17,83,10
Pathology9,83,10
Pathology6,56,20
Pathology28,56,10
Pathology85,46,30
Pathology77,46,10
Pathology9,73,10
Pathology72,73,10
Pathology92,73,40
Pathology15,73,20
Pathology27,73,10
Pathology55,73,30
Pathology72,81,20
Pathology74,81,20
Pathology64,81,20
Pathology28,81,10
Pathology32,89,20
Pathology69,89,30
Pathology67,89,10
Pathology5,89,20
Pathology73,89,20
Pathology26,98,10
Pathology18,98,10
Pathology97,98,20
Pathology45,96,10
Pathology11,91,10
Pathology60,91,20
Pathology62,91,10
Pathology59,51,20
Pathology85,51,10
Pathology90,51,20
Pathology31,51,30
Pathology5,51,20
Pathology59,54,20
Pathology42,54,20
Pathology74,54,10
Pathology55,54,10
Pathology99,54,20
Pathology12,54,30
Pathology42,84,20
Pathology26,84,10
Pathology88,84,10
Pathology83,84,10
Pathology57,84,20
Pathology66,80,20
Pathology44,80,10
Pathology86,80,10
Pathology67,80,40
Pathology48,80,10
Pathology23,94,10
Pathology94,94,20
Pathology20,94,10
Pathology19,94,30
Pathology60,99,10
Pathology90,99,10
Pathology81,99,20
Pathology54,99,30
Pathology9,99,30
Pathology64,99,20
Pathology12,99,10
Pathology58,20,10
Pathology20,50,10
Pathology72,38,20
Pathology90,60,10
Pathology18,55,10
Pathology72,85,20
Pathology20,36,10
Pathology83,76,10
Pathology1,81,20
Pathology16,81,10
Pathology99,98,20
Pathology8,98,20
Pathology71,84,40
Pathology22,84,20
Pathology73,94,20
Pathology84,99,20
Pathology26,10,10
Pathology13,65,10
Pathology27,96,40
Pathology27,93,40
Pathology89,2,30
Pathology85,2,10
Pathology4,3,10
Pathology59,3,20
Pathology75,3,10
Pathology39,3,20
Pathology83,4,30
Pathology29,4,20
Pathology53,4,20
Pathology67,5,10
Pathology85,5,30
Pathology48,5,10
Pathology99,5,20
Pathology90,5,40
Pathology51,7,30
Pathology75,9,10
Pathology90,16,20
Pathology70,25,30
Pathology2,28,10
Pathology14,90,10
Pathology97,4,20
Pathology68,5,20
Pathology65,11,20
Pathology3,16,20
Pathology72,17,20
Pathology33,18,20
Pathology86,18,20
Pathology78,25,10
Pathology11,28,30
Pathology96,52,10
Pathology48,52,10
Pathology59,61,10
Pathology98,47,10
Pathology57,3,30
Pathology34,4,10
Pathology60,5,10
Pathology11,9,10
Pathology59,9,10
Pathology76,12,10
Pathology34,16,30
Pathology48,17,40
Pathology6,26,30
Pathology15,62,40
Pathology90,78,20
Pathology72,3,20
Pathology65,4,10
Pathology79,7,10
Pathology37,11,10
Pathology50,12,30
Pathology14,16,20
Pathology21,16,40
Pathology38,17,30
Pathology83,17,10
Pathology85,17,10
Pathology59,18,10
Pathology94,18,30
Pathology31,21,10
Pathology65,24,20
Pathology99,24,20
Pathology1,25,10
Pathology7,25,10
Pathology5,25,20
Pathology22,26,10
Pathology76,31,10
Pathology5,31,30
Pathology93,33,10
Pathology87,43,40
Pathology15,52,10
Pathology23,52,10
Pathology84,61,20
Pathology14,67,20
Pathology19,75,10
Pathology9,97,10
Pathology96,97,20
Pathology73,13,20
Pathology79,57,10
Pathology34,72,20
Pathology68,39,40
Pathology43,40,20
Pathology80,40,10
Pathology11,85,20
Pathology53,18,10
Pathology58,21,10
Pathology82,21,10
Pathology7,24,10
Pathology52,26,10
Pathology8,31,30
Pathology17,16,10
Pathology32,18,10
Pathology88,9,20
Pathology23,16,30
Pathology30,16,30
Pathology26,21,30
Pathology94,21,20
Pathology96,26,10
Pathology49,26,10
Pathology45,26,10
Pathology29,31,10
Pathology59,52,30
Pathology2,92,40
Pathology66,97,10
Pathology31,20,20
Pathology70,20,20
Pathology84,50,10
Pathology93,50,10
Pathology56,90,10
Pathology62,44,20
Pathology7,49,40
Pathology8,5,20
Pathology99,16,20
Pathology2,24,20
Pathology56,25,20
Pathology68,25,10
Pathology14,26,10
Pathology79,26,10
Pathology37,26,10
Pathology95,26,30
Pathology3,28,30
Pathology10,31,10
Pathology98,31,10
Pathology83,31,30
Pathology8,33,20
Pathology1,33,20
Pathology65,33,10
Pathology80,24,10
Pathology57,24,10
Pathology53,31,30
Pathology57,31,50
Pathology56,13,30
Pathology87,59,20
Pathology47,25,20
Pathology31,43,10
Pathology33,43,20
Pathology56,43,10
Pathology44,43,10
Pathology38,43,10
Pathology6,52,30
Pathology67,52,10
Pathology50,52,20
Pathology96,61,20
Pathology58,61,10
Pathology79,61,30
Pathology9,61,20
Pathology14,62,10
Pathology23,10,10
Pathology17,7,20
Pathology21,24,30
Pathology8,15,10
Pathology76,53,20
Pathology69,60,30
Pathology44,69,30
Pathology12,6,20
Pathology5,80,10
Pathology13,99,20
Pathology86,47,10
Pathology17,8,20
Pathology75,55,10
Pathology97,35,30
Pathology33,36,20
Pathology43,36,20
Pathology7,76,10
Pathology82,81,30
Pathology20,96,30
Pathology23,91,30
Pathology92,84,10
Pathology5,99,30
Pathology21,80,30
Pathology72,4,10
Pathology16,18,20
Pathology63,24,10
Pathology13,31,10
Pathology78,61,20
Pathology9,58,20
Pathology92,90,40
Pathology96,12,10
Pathology55,87,10
Pathology13,21,10
Pathology84,62,10
Pathology4,67,10
Pathology29,75,30
Pathology36,75,10
Pathology1,75,20
Pathology26,78,10
Pathology98,92,10
Pathology70,92,20
Pathology62,97,10
Pathology84,97,10
Pathology49,13,10
Pathology49,15,30
Pathology38,37,20
Pathology56,37,10
Pathology35,37,10
Pathology29,37,10
Pathology11,37,20
Pathology70,57,20
Pathology18,57,20
Pathology62,72,10
Pathology91,72,20
Pathology92,74,20
Pathology81,58,10
Pathology62,58,30
Pathology72,58,10
Pathology27,59,20
Pathology19,19,10
Pathology25,20,30
Pathology26,20,20
Pathology71,20,10
Pathology71,39,40
Pathology35,39,20
Pathology80,50,20
Pathology77,50,10
Pathology3,50,10
Pathology81,50,10
Pathology69,50,10
Pathology91,50,30
Pathology37,50,10
Pathology26,90,20
Pathology27,90,30
Pathology72,90,20
Pathology85,22,10
Pathology45,22,30
Pathology53,22,10
Pathology5,38,10
Pathology78,38,10
Pathology93,38,10
Pathology21,38,10
Pathology61,40,40
Pathology20,40,10
Pathology72,40,20
Pathology81,47,10
Pathology45,47,20
Pathology41,66,40
Pathology66,66,10
Pathology96,68,10
Pathology41,68,10
Pathology81,95,10
Pathology41,95,20
Pathology48,95,20
Pathology3,95,10
Pathology71,27,20
Pathology28,27,20
Pathology67,30,10
Pathology21,30,20
Pathology76,93,10
Pathology53,8,10
Pathology12,41,20
Pathology5,41,20
Pathology80,44,40
Pathology23,44,20
Pathology50,49,20
Pathology37,49,10
Pathology22,49,50
Pathology71,49,20
Pathology50,53,20
Pathology6,60,20
Pathology93,60,10
Pathology14,55,30
Pathology3,55,10
Pathology94,85,10
Pathology14,85,20
Pathology50,85,20
Pathology13,85,40
Pathology29,86,20
Pathology8,86,10
Pathology59,75,10
Pathology58,92,10
Pathology30,57,10
Pathology38,58,20
Pathology89,39,20
Pathology86,90,10
Pathology4,22,20
Pathology61,66,30
Pathology54,68,10
Pathology80,95,10
Pathology96,45,20
Pathology24,45,10
Pathology63,44,20
Pathology20,44,10
Pathology16,53,30
Pathology65,53,10
Pathology84,60,10
Pathology39,60,20
Pathology92,55,20
Pathology16,86,10
Pathology60,86,20
Pathology41,8,20
Pathology35,55,20
Pathology85,88,20
Pathology11,69,10
Pathology49,69,10
Pathology24,6,20
Pathology64,10,10
Pathology67,10,40
Pathology30,84,30
Pathology40,42,10
Pathology41,43,10
Pathology88,38,40
Pathology29,53,20
Pathology35,53,10
Pathology78,10,10
Pathology10,23,20
Pathology48,23,20
Pathology45,23,10
Pathology12,23,20
Pathology99,48,10
Pathology7,63,20
Pathology17,63,20
Pathology23,71,10
Pathology25,71,20
Pathology40,71,20
Pathology9,14,10
Pathology46,32,30
Pathology15,32,40
Pathology44,32,30
Pathology96,34,40
Pathology72,35,10
Pathology17,35,20
Pathology82,36,20
Pathology28,36,30
Pathology65,64,10
Pathology81,64,40
Pathology61,82,10
Pathology95,82,20
Pathology27,100,10
Pathology14,65,20
Pathology52,77,10
Pathology97,79,20
Pathology20,56,20
Pathology66,46,20
Pathology97,46,10
Pathology84,46,10
Pathology16,73,30
Pathology38,73,10
Pathology62,73,20
Pathology83,81,20
Pathology14,81,10
Pathology71,89,40
Pathology47,89,30
Pathology15,98,10
Pathology54,87,20
Pathology63,91,10
Pathology16,91,10
Pathology90,54,30
Pathology16,54,10
Pathology68,84,10
Pathology66,84,30
Pathology63,84,20
Pathology78,80,10
Pathology41,99,20
Pathology65,99,20
Pathology74,99,10
Pathology68,31,10
Pathology33,52,10
Pathology53,62,10
Pathology60,62,10
Pathology63,75,20
Pathology16,75,30
Pathology2,75,10
Pathology33,78,40
Pathology29,97,10
Pathology5,13,10
Pathology86,37,10
Pathology13,37,20
Pathology61,57,50
Pathology79,58,40
Pathology90,58,20
Pathology94,19,20
Pathology23,20,10
Pathology99,39,10
Pathology6,39,10
Pathology76,50,10
Pathology6,50,20
Pathology32,90,10
Pathology33,90,10
Pathology71,22,10
Pathology41,40,10
Pathology48,47,30
Pathology81,68,20
Pathology25,30,10
Pathology79,45,10
Pathology42,45,30
Pathology50,45,30
Pathology40,93,10
Pathology87,8,10
Pathology75,8,20
Pathology62,8,20
Pathology28,41,20
Pathology85,41,20
Pathology96,41,10
Pathology88,41,10
Pathology15,41,10
Pathology11,41,10
Pathology95,44,10
Pathology47,44,20
Pathology11,53,10
Pathology40,53,10
Pathology5,60,10
Pathology97,60,10
Pathology9,85,20
Pathology27,85,10
Pathology90,85,10
Pathology27,86,30
Pathology43,76,30
Pathology68,65,20
Pathology5,79,20
Pathology70,73,20
Pathology56,73,10
Pathology47,87,10
Pathology55,80,10
Pathology5,67,10
Pathology34,37,20
Pathology96,37,20
Pathology87,57,10
Pathology15,90,10
Pathology61,38,20
Pathology70,60,10
Pathology50,55,10
Pathology23,85,20
Pathology34,86,20
Pathology98,88,10
Pathology33,88,10
Pathology96,88,20
Pathology19,88,20
Pathology93,88,10
Pathology52,88,10
Pathology65,88,10
Pathology14,88,10
Pathology72,88,20
Pathology52,69,10
Pathology94,69,20
Pathology47,69,10
Pathology83,69,10
Pathology2,6,10
Pathology62,6,20
Pathology30,6,10
Pathology45,6,30
Pathology13,23,10
Pathology30,23,10
Pathology16,23,30
Pathology31,23,10
Pathology79,48,10
Pathology80,48,10
Pathology63,48,10
Pathology69,48,20
Pathology10,48,10
Pathology37,48,20
Pathology57,63,20
Pathology44,63,10
Pathology39,70,20
Pathology76,70,10
Pathology98,70,10
Pathology96,70,10
Pathology11,70,10
Pathology71,71,30
Pathology78,71,20
Pathology92,14,10
Pathology17,14,30
Pathology23,29,20
Pathology28,29,30
Pathology36,32,10
Pathology27,32,10
Pathology5,34,10
Pathology76,34,30
Pathology39,36,20
Pathology54,64,10
Pathology12,76,10
Pathology96,76,30
Pathology64,82,10
Pathology72,82,20
Pathology65,82,20
Pathology24,82,20
Pathology7,100,50
Pathology91,100,10
Pathology6,100,10
Pathology17,65,10
Pathology28,77,20
Pathology61,77,10
Pathology44,77,30
Pathology5,77,20
Pathology7,79,10
Pathology34,79,20
Pathology4,79,10
Pathology71,79,10
Pathology35,83,10
Pathology19,83,10
Pathology26,83,10
Pathology9,56,20
Pathology25,56,20
Pathology78,56,10
Pathology93,56,20
Pathology7,46,20
Pathology43,46,10
Pathology41,46,20
Pathology10,46,20
Pathology32,46,10
Pathology41,73,20
Pathology30,73,20
Pathology36,73,10
Pathology75,73,10
Pathology17,73,10
Pathology90,81,20
Pathology44,81,10
Pathology42,81,20
Pathology18,81,10
Pathology78,81,20
Pathology79,89,20
Pathology99,89,10
Pathology45,89,20
Pathology78,89,10
Pathology66,89,10
Pathology21,98,20
Pathology35,98,10
Pathology31,98,10
Pathology46,98,10
Pathology17,87,10
Pathology90,87,20
Pathology7,96,30
Pathology75,91,10
Pathology47,91,20
Pathology72,91,30
Pathology34,91,30
Pathology41,51,10
Pathology33,54,20
Pathology98,54,20
Pathology16,84,20
Pathology20,84,10
Pathology6,80,40
Pathology9,80,20
Pathology56,94,30
Pathology37,94,20
Pathology28,99,10
Pathology68,99,20
Pathology51,99,10
Pathology6,99,30
Pathology68,59,20
Pathology42,100,10
Pathology22,56,20
Pathology33,46,20
Pathology48,81,10
Pathology87,98,10
Pathology62,98,20
Pathology45,98,20
Pathology6,87,10
Pathology53,51,20
Pathology98,80,10
Pathology81,30,30
Pathology29,41,20
Pathology39,53,20
Pathology20,55,20
Pathology68,48,10
Pathology16,48,30
Pathology46,71,10
Pathology23,14,10
Pathology97,14,40
Pathology86,29,20
Pathology11,32,10
Pathology38,32,20
Pathology44,35,20
Pathology35,76,10
Pathology35,82,20
Pathology89,82,10
Pathology99,77,10
Pathology74,79,10
Pathology48,46,10
Pathology59,89,20
Pathology5,98,10
Pathology13,98,10
Pathology79,96,10
Pathology47,96,10
Pathology53,96,20
Pathology98,91,20
Pathology95,80,10
Pathology14,80,10
Pathology45,94,50
Pathology65,14,20
Pathology41,34,10
Pathology86,76,10
Pathology90,77,20
Pathology68,54,10
Pathology21,2,10
Pathology75,2,10
Pathology14,3,10
Pathology85,3,10
Pathology57,4,20
Pathology98,4,20
Pathology74,4,10
Pathology63,4,10
Pathology92,4,20
Pathology67,9,10
Pathology71,9,10
Pathology92,9,10
Pathology63,11,30
Pathology1,11,10
Pathology34,12,10
Pathology93,12,20
Pathology13,12,20
Pathology28,16,10
Pathology96,25,20
Pathology91,97,10
Pathology69,2,10
Pathology79,4,10
Pathology44,11,20
Pathology24,12,10
Pathology45,16,40
Pathology8,17,10
Pathology73,24,30
Pathology36,33,40
Pathology75,78,10
Pathology38,5,30
Pathology80,5,20
Pathology87,9,10
Pathology51,11,20
Pathology18,16,10
Pathology70,18,10
Pathology31,31,20
Pathology47,61,20
Pathology41,62,10
Pathology60,11,30
Pathology42,11,30
Pathology77,12,10
Pathology20,16,30
Pathology12,16,20
Pathology87,17,10
Pathology74,17,10
Pathology82,17,10
Pathology24,18,10
Pathology66,24,20
Pathology21,31,20
Pathology95,33,10
Pathology72,62,30
Pathology71,67,30
Pathology43,67,20
Pathology85,97,10
Pathology87,13,20
Pathology69,15,10
Pathology82,74,20
Pathology35,45,20
Pathology88,45,10
Pathology5,16,20
Pathology14,24,10
Pathology68,26,10
Pathology34,33,20
Pathology38,3,20
Pathology26,7,10
Pathology69,16,30
Pathology91,7,30
Pathology45,9,40
Pathology46,11,30
Pathology42,12,10
Pathology46,17,10
Pathology40,24,30
Pathology17,25,10
Pathology45,25,20
Pathology81,31,20
Pathology39,92,20
Pathology17,97,20
Pathology67,13,10
Pathology64,13,30
Pathology42,15,20
Pathology56,59,30
Pathology13,59,30
Pathology99,95,10
Pathology40,55,20
Pathology18,71,20
Pathology13,35,10
Pathology75,12,10
Pathology95,16,10
Pathology35,16,20
Pathology24,21,20
Pathology72,21,10
Pathology1,24,10
Pathology26,74,10
Pathology42,69,20
Pathology10,10,20
Pathology5,10,10
Pathology17,23,20
Pathology84,70,10
Pathology77,64,30
Pathology62,100,10
Pathology11,83,10
Pathology96,54,20
Pathology56,96,10
Pathology76,52,10
Pathology24,3,20
Pathology85,42,10
Pathology41,2,10
Pathology24,25,20
Pathology82,42,10
Pathology76,75,10
Pathology59,21,30
Pathology82,5,30
Pathology38,24,20
Pathology94,26,20
Pathology18,28,20
Pathology44,31,10
Pathology37,42,10
Pathology68,24,20
Pathology83,26,10
Pathology31,62,10
Pathology91,47,20
Pathology67,42,20
Pathology10,42,20
Pathology27,75,10
Pathology85,24,40
Pathology34,43,10
Pathology62,43,20
Pathology70,52,20
Pathology91,52,30
Pathology78,52,10
Pathology65,61,30
Pathology26,61,10
Pathology82,61,10
Pathology76,61,20
Pathology21,62,10
Pathology73,62,20
Pathology78,62,10
Pathology46,67,20
Pathology88,67,30
Pathology39,75,10
Pathology90,75,30
Pathology47,78,10
Pathology92,78,30
Pathology56,78,30
Pathology23,78,30
Pathology15,78,10
Pathology87,92,20
Pathology22,13,10
Pathology47,37,10
Pathology37,37,30
Pathology50,37,30
Pathology76,37,20
Pathology8,57,20
Pathology21,57,10
Pathology92,72,20
Pathology24,72,10
Pathology43,72,10
Pathology30,72,10
Pathology44,74,10
Pathology97,74,10
Pathology38,74,20
Pathology76,74,10
Pathology93,58,10
Pathology20,58,10
Pathology29,59,10
Pathology73,19,10
Pathology58,19,20
Pathology96,19,10
Pathology52,19,10
Pathology16,19,20
Pathology64,19,10
Pathology78,19,30
Pathology10,19,20
Pathology22,20,10
Pathology97,20,20
Pathology65,39,10
Pathology56,22,10
Pathology58,22,10
Pathology48,22,20
Pathology83,40,30
Pathology91,68,10
Pathology50,68,10
Pathology98,95,10
Pathology45,27,20
Pathology56,27,10
Pathology1,30,10
Pathology29,45,20
Pathology32,93,10
Pathology75,93,20
Pathology67,93,20
Pathology81,8,20
Pathology79,41,10
Pathology78,44,10
Pathology36,44,20
Pathology31,49,30
Pathology69,49,10
Pathology74,60,10
Pathology56,55,20
Pathology17,85,10
Pathology28,85,30
Pathology85,86,30
Pathology54,86,30
Pathology49,88,20
Pathology60,88,10
Pathology3,88,20
Pathology69,67,20
Pathology6,78,30
Pathology58,13,20
Pathology16,90,10
Pathology50,22,10
Pathology38,22,10
Pathology65,22,10
Pathology73,47,10
Pathology56,47,20
Pathology82,27,30
Pathology16,27,10
Pathology84,45,30
Pathology77,93,10
Pathology43,8,10
Pathology19,41,10
